A,B,BitWidth,Exact,Truncated,Simplified,Reduced,Stochastic,AbsError_Truncated,RelError_Truncated,AbsError_Simplified,RelError_Simplified,AbsError_Reduced,RelError_Reduced,AbsError_Stochastic,RelError_Stochastic
9,0,4,9,8,9,9,0,1,0.1111111111111111,0,0.0,0,0.0,9,1.0
9,1,4,10,8,9,10,11,2,0.2,1,0.1,0,0.0,1,0.1
9,1,4,10,8,9,10,3,2,0.2,1,0.1,0,0.0,7,0.7
9,2,4,11,8,11,11,7,3,0.2727272727272727,0,0.0,0,0.0,4,0.36363636363636365
9,2,4,11,8,11,11,1,3,0.2727272727272727,0,0.0,0,0.0,10,0.9090909090909091
9,3,4,12,8,11,8,10,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,2,0.16666666666666666
9,3,4,12,8,11,8,11,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,1,0.08333333333333333
9,4,4,13,12,13,13,8,1,0.07692307692307693,0,0.0,0,0.0,5,0.38461538461538464
9,4,4,13,12,13,13,15,1,0.07692307692307693,0,0.0,0,0.0,2,0.15384615384615385
9,5,4,14,12,13,14,5,2,0.14285714285714285,1,0.07142857142857142,0,0.0,9,0.6428571428571429
9,5,4,14,12,13,14,14,2,0.14285714285714285,1,0.07142857142857142,0,0.0,0,0.0
9,6,4,15,12,15,15,8,3,0.2,0,0.0,0,0.0,7,0.4666666666666667
9,6,4,15,12,15,15,5,3,0.2,0,0.0,0,0.0,10,0.6666666666666666
9,7,4,0,12,15,12,7,12,12.0,15,15.0,12,12.0,7,7.0
9,7,4,0,12,15,12,15,12,12.0,15,15.0,12,12.0,15,15.0
9,8,4,1,0,9,1,12,1,1.0,8,8.0,0,0.0,11,11.0
9,8,4,1,0,9,1,10,1,1.0,8,8.0,0,0.0,9,9.0
9,9,4,2,0,9,2,4,2,1.0,7,3.5,0,0.0,2,1.0
9,9,4,2,0,9,2,5,2,1.0,7,3.5,0,0.0,3,1.5
9,10,4,3,0,11,3,2,3,1.0,8,2.6666666666666665,0,0.0,1,0.3333333333333333
9,10,4,3,0,11,3,5,3,1.0,8,2.6666666666666665,0,0.0,2,0.6666666666666666
9,11,4,4,0,11,0,5,4,1.0,7,1.75,4,1.0,1,0.25
9,11,4,4,0,11,0,11,4,1.0,7,1.75,4,1.0,7,1.75
9,12,4,5,4,13,5,2,1,0.2,8,1.6,0,0.0,3,0.6
9,12,4,5,4,13,5,2,1,0.2,8,1.6,0,0.0,3,0.6
9,13,4,6,4,13,6,2,2,0.3333333333333333,7,1.1666666666666667,0,0.0,4,0.6666666666666666
9,13,4,6,4,13,6,10,2,0.3333333333333333,7,1.1666666666666667,0,0.0,4,0.6666666666666666
9,14,4,7,4,15,7,2,3,0.42857142857142855,8,1.1428571428571428,0,0.0,5,0.7142857142857143
9,14,4,7,4,15,7,3,3,0.42857142857142855,8,1.1428571428571428,0,0.0,4,0.5714285714285714
9,15,4,8,4,15,4,6,4,0.5,7,0.875,4,0.5,2,0.25
9,15,4,8,4,15,4,12,4,0.5,7,0.875,4,0.5,4,0.5
10,0,4,10,8,10,10,15,2,0.2,0,0.0,0,0.0,5,0.5
10,0,4,10,8,10,10,5,2,0.2,0,0.0,0,0.0,5,0.5
10,1,4,11,8,11,11,5,3,0.2727272727272727,0,0.0,0,0.0,6,0.5454545454545454
10,1,4,11,8,11,11,2,3,0.2727272727272727,0,0.0,0,0.0,9,0.8181818181818182
10,2,4,12,8,10,8,5,4,0.3333333333333333,2,0.16666666666666666,4,0.3333333333333333,7,0.5833333333333334
10,2,4,12,8,10,8,6,4,0.3333333333333333,2,0.16666666666666666,4,0.3333333333333333,6,0.5
10,3,4,13,8,11,9,2,5,0.38461538461538464,2,0.15384615384615385,4,0.3076923076923077,11,0.8461538461538461
10,3,4,13,8,11,9,2,5,0.38461538461538464,2,0.15384615384615385,4,0.3076923076923077,11,0.8461538461538461
10,4,4,14,12,14,14,3,2,0.14285714285714285,0,0.0,0,0.0,11,0.7857142857142857
10,4,4,14,12,14,14,12,2,0.14285714285714285,0,0.0,0,0.0,2,0.14285714285714285
10,5,4,15,12,15,15,10,3,0.2,0,0.0,0,0.0,5,0.3333333333333333
10,5,4,15,12,15,15,11,3,0.2,0,0.0,0,0.0,4,0.26666666666666666
10,6,4,0,12,14,12,6,12,12.0,14,14.0,12,12.0,6,6.0
10,6,4,0,12,14,12,5,12,12.0,14,14.0,12,12.0,5,5.0
10,7,4,1,12,15,13,0,11,11.0,14,14.0,12,12.0,1,1.0
10,7,4,1,12,15,13,0,11,11.0,14,14.0,12,12.0,1,1.0
10,8,4,2,0,10,2,14,2,1.0,8,4.0,0,0.0,12,6.0
10,8,4,2,0,10,2,13,2,1.0,8,4.0,0,0.0,11,5.5
10,9,4,3,0,11,3,6,3,1.0,8,2.6666666666666665,0,0.0,3,1.0
10,9,4,3,0,11,3,12,3,1.0,8,2.6666666666666665,0,0.0,9,3.0
10,10,4,4,0,10,0,13,4,1.0,6,1.5,4,1.0,9,2.25
10,10,4,4,0,10,0,15,4,1.0,6,1.5,4,1.0,11,2.75
10,11,4,5,0,11,1,8,5,1.0,6,1.2,4,0.8,3,0.6
10,11,4,5,0,11,1,7,5,1.0,6,1.2,4,0.8,2,0.4
10,12,4,6,4,14,6,10,2,0.3333333333333333,8,1.3333333333333333,0,0.0,4,0.6666666666666666
10,12,4,6,4,14,6,9,2,0.3333333333333333,8,1.3333333333333333,0,0.0,3,0.5
10,13,4,7,4,15,7,6,3,0.42857142857142855,8,1.1428571428571428,0,0.0,1,0.14285714285714285
10,13,4,7,4,15,7,4,3,0.42857142857142855,8,1.1428571428571428,0,0.0,3,0.42857142857142855
10,14,4,8,4,14,4,8,4,0.5,6,0.75,4,0.5,0,0.0
10,14,4,8,4,14,4,15,4,0.5,6,0.75,4,0.5,7,0.875
10,15,4,9,4,15,5,2,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,7,0.7777777777777778
10,15,4,9,4,15,5,0,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,9,1.0
11,0,4,11,8,11,11,1,3,0.2727272727272727,0,0.0,0,0.0,10,0.9090909090909091
11,0,4,11,8,11,11,5,3,0.2727272727272727,0,0.0,0,0.0,6,0.5454545454545454
11,1,4,12,8,11,8,13,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,1,0.08333333333333333
11,1,4,12,8,11,8,7,4,0.3333333333333333,1,0.08333333333333333,4,0.3333333333333333,5,0.4166666666666667
11,2,4,13,8,11,9,2,5,0.38461538461538464,2,0.15384615384615385,4,0.3076923076923077,11,0.8461538461538461
11,2,4,13,8,11,9,11,5,0.38461538461538464,2,0.15384615384615385,4,0.3076923076923077,2,0.15384615384615385
11,3,4,14,8,11,10,10,6,0.42857142857142855,3,0.21428571428571427,4,0.2857142857142857,4,0.2857142857142857
11,3,4,14,8,11,10,0,6,0.42857142857142855,3,0.21428571428571427,4,0.2857142857142857,14,1.0
11,4,4,15,12,15,15,13,3,0.2,0,0.0,0,0.0,2,0.13333333333333333
11,4,4,15,12,15,15,11,3,0.2,0,0.0,0,0.0,4,0.26666666666666666
11,5,4,0,12,15,12,12,12,12.0,15,15.0,12,12.0,12,12.0
11,5,4,0,12,15,12,15,12,12.0,15,15.0,12,12.0,15,15.0
11,6,4,1,12,15,13,0,11,11.0,14,14.0,12,12.0,1,1.0
11,6,4,1,12,15,13,2,11,11.0,14,14.0,12,12.0,1,1.0
11,7,4,2,12,15,14,12,10,5.0,13,6.5,12,6.0,10,5.0
11,7,4,2,12,15,14,9,10,5.0,13,6.5,12,6.0,7,3.5
11,8,4,3,0,11,3,11,3,1.0,8,2.6666666666666665,0,0.0,8,2.6666666666666665
11,8,4,3,0,11,3,13,3,1.0,8,2.6666666666666665,0,0.0,10,3.3333333333333335
11,9,4,4,0,11,0,10,4,1.0,7,1.75,4,1.0,6,1.5
11,9,4,4,0,11,0,1,4,1.0,7,1.75,4,1.0,3,0.75
11,10,4,5,0,11,1,8,5,1.0,6,1.2,4,0.8,3,0.6
11,10,4,5,0,11,1,13,5,1.0,6,1.2,4,0.8,8,1.6
11,11,4,6,0,11,2,11,6,1.0,5,0.8333333333333334,4,0.6666666666666666,5,0.8333333333333334
11,11,4,6,0,11,2,10,6,1.0,5,0.8333333333333334,4,0.6666666666666666,4,0.6666666666666666
11,12,4,7,4,15,7,10,3,0.42857142857142855,8,1.1428571428571428,0,0.0,3,0.42857142857142855
11,12,4,7,4,15,7,7,3,0.42857142857142855,8,1.1428571428571428,0,0.0,0,0.0
11,13,4,8,4,15,4,3,4,0.5,7,0.875,4,0.5,5,0.625
11,13,4,8,4,15,4,12,4,0.5,7,0.875,4,0.5,4,0.5
11,14,4,9,4,15,5,12,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,3,0.3333333333333333
11,14,4,9,4,15,5,6,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,3,0.3333333333333333
11,15,4,10,4,15,6,1,6,0.6,5,0.5,4,0.4,9,0.9
11,15,4,10,4,15,6,7,6,0.6,5,0.5,4,0.4,3,0.3
12,0,4,12,12,12,12,13,0,0.0,0,0.0,0,0.0,1,0.08333333333333333
12,0,4,12,12,12,12,1,0,0.0,0,0.0,0,0.0,11,0.9166666666666666
12,1,4,13,12,13,13,4,1,0.07692307692307693,0,0.0,0,0.0,9,0.6923076923076923
12,1,4,13,12,13,13,3,1,0.07692307692307693,0,0.0,0,0.0,10,0.7692307692307693
12,2,4,14,12,14,14,13,2,0.14285714285714285,0,0.0,0,0.0,1,0.07142857142857142
12,2,4,14,12,14,14,9,2,0.14285714285714285,0,0.0,0,0.0,5,0.35714285714285715
12,3,4,15,12,15,15,0,3,0.2,0,0.0,0,0.0,15,1.0
12,3,4,15,12,15,15,3,3,0.2,0,0.0,0,0.0,12,0.8
12,4,4,0,0,12,8,4,0,0.0,12,12.0,8,8.0,4,4.0
12,4,4,0,0,12,8,15,0,0.0,12,12.0,8,8.0,15,15.0
12,5,4,1,0,13,9,15,1,1.0,12,12.0,8,8.0,14,14.0
12,5,4,1,0,13,9,2,1,1.0,12,12.0,8,8.0,1,1.0
12,6,4,2,0,14,10,2,2,1.0,12,6.0,8,4.0,0,0.0
12,6,4,2,0,14,10,0,2,1.0,12,6.0,8,4.0,2,1.0
12,7,4,3,0,15,11,15,3,1.0,12,4.0,8,2.6666666666666665,12,4.0
12,7,4,3,0,15,11,4,3,1.0,12,4.0,8,2.6666666666666665,1,0.3333333333333333
12,8,4,4,4,12,4,12,0,0.0,8,2.0,0,0.0,8,2.0
12,8,4,4,4,12,4,2,0,0.0,8,2.0,0,0.0,2,0.5
12,9,4,5,4,13,5,11,1,0.2,8,1.6,0,0.0,6,1.2
12,9,4,5,4,13,5,5,1,0.2,8,1.6,0,0.0,0,0.0
12,10,4,6,4,14,6,12,2,0.3333333333333333,8,1.3333333333333333,0,0.0,6,1.0
12,10,4,6,4,14,6,4,2,0.3333333333333333,8,1.3333333333333333,0,0.0,2,0.3333333333333333
12,11,4,7,4,15,7,0,3,0.42857142857142855,8,1.1428571428571428,0,0.0,7,1.0
12,11,4,7,4,15,7,15,3,0.42857142857142855,8,1.1428571428571428,0,0.0,8,1.1428571428571428
12,12,4,8,8,12,0,12,0,0.0,4,0.5,8,1.0,4,0.5
12,12,4,8,8,12,0,1,0,0.0,4,0.5,8,1.0,7,0.875
12,13,4,9,8,13,1,11,1,0.1111111111111111,4,0.4444444444444444,8,0.8888888888888888,2,0.2222222222222222
12,13,4,9,8,13,1,2,1,0.1111111111111111,4,0.4444444444444444,8,0.8888888888888888,7,0.7777777777777778
12,14,4,10,8,14,2,11,2,0.2,4,0.4,8,0.8,1,0.1
12,14,4,10,8,14,2,4,2,0.2,4,0.4,8,0.8,6,0.6
12,15,4,11,8,15,3,10,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,1,0.09090909090909091
12,15,4,11,8,15,3,0,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,11,1.0
13,0,4,13,12,13,13,14,1,0.07692307692307693,0,0.0,0,0.0,1,0.07692307692307693
13,0,4,13,12,13,13,15,1,0.07692307692307693,0,0.0,0,0.0,2,0.15384615384615385
13,1,4,14,12,13,14,12,2,0.14285714285714285,1,0.07142857142857142,0,0.0,2,0.14285714285714285
13,1,4,14,12,13,14,14,2,0.14285714285714285,1,0.07142857142857142,0,0.0,0,0.0
13,2,4,15,12,15,15,7,3,0.2,0,0.0,0,0.0,8,0.5333333333333333
13,2,4,15,12,15,15,2,3,0.2,0,0.0,0,0.0,13,0.8666666666666667
13,3,4,0,12,15,12,5,12,12.0,15,15.0,12,12.0,5,5.0
13,3,4,0,12,15,12,6,12,12.0,15,15.0,12,12.0,6,6.0
13,4,4,1,0,13,9,7,1,1.0,12,12.0,8,8.0,6,6.0
13,4,4,1,0,13,9,5,1,1.0,12,12.0,8,8.0,4,4.0
13,5,4,2,0,13,10,0,2,1.0,11,5.5,8,4.0,2,1.0
13,5,4,2,0,13,10,6,2,1.0,11,5.5,8,4.0,4,2.0
13,6,4,3,0,15,11,14,3,1.0,12,4.0,8,2.6666666666666665,11,3.6666666666666665
13,6,4,3,0,15,11,11,3,1.0,12,4.0,8,2.6666666666666665,8,2.6666666666666665
13,7,4,4,0,15,8,4,4,1.0,11,2.75,4,1.0,0,0.0
13,7,4,4,0,15,8,9,4,1.0,11,2.75,4,1.0,5,1.25
13,8,4,5,4,13,5,0,1,0.2,8,1.6,0,0.0,5,1.0
13,8,4,5,4,13,5,13,1,0.2,8,1.6,0,0.0,8,1.6
13,9,4,6,4,13,6,4,2,0.3333333333333333,7,1.1666666666666667,0,0.0,2,0.3333333333333333
13,9,4,6,4,13,6,0,2,0.3333333333333333,7,1.1666666666666667,0,0.0,6,1.0
13,10,4,7,4,15,7,10,3,0.42857142857142855,8,1.1428571428571428,0,0.0,3,0.42857142857142855
13,10,4,7,4,15,7,10,3,0.42857142857142855,8,1.1428571428571428,0,0.0,3,0.42857142857142855
13,11,4,8,4,15,4,15,4,0.5,7,0.875,4,0.5,7,0.875
13,11,4,8,4,15,4,9,4,0.5,7,0.875,4,0.5,1,0.125
13,12,4,9,8,13,1,2,1,0.1111111111111111,4,0.4444444444444444,8,0.8888888888888888,7,0.7777777777777778
13,12,4,9,8,13,1,8,1,0.1111111111111111,4,0.4444444444444444,8,0.8888888888888888,1,0.1111111111111111
13,13,4,10,8,13,2,1,2,0.2,3,0.3,8,0.8,9,0.9
13,13,4,10,8,13,2,14,2,0.2,3,0.3,8,0.8,4,0.4
13,14,4,11,8,15,3,11,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,0,0.0
13,14,4,11,8,15,3,2,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,9,0.8181818181818182
13,15,4,12,8,15,0,2,4,0.3333333333333333,3,0.25,12,1.0,10,0.8333333333333334
13,15,4,12,8,15,0,4,4,0.3333333333333333,3,0.25,12,1.0,8,0.6666666666666666
14,0,4,14,12,14,14,6,2,0.14285714285714285,0,0.0,0,0.0,8,0.5714285714285714
14,0,4,14,12,14,14,6,2,0.14285714285714285,0,0.0,0,0.0,8,0.5714285714285714
14,1,4,15,12,15,15,0,3,0.2,0,0.0,0,0.0,15,1.0
14,1,4,15,12,15,15,4,3,0.2,0,0.0,0,0.0,11,0.7333333333333333
14,2,4,0,12,14,12,13,12,12.0,14,14.0,12,12.0,13,13.0
14,2,4,0,12,14,12,10,12,12.0,14,14.0,12,12.0,10,10.0
14,3,4,1,12,15,13,4,11,11.0,14,14.0,12,12.0,3,3.0
14,3,4,1,12,15,13,9,11,11.0,14,14.0,12,12.0,8,8.0
14,4,4,2,0,14,10,6,2,1.0,12,6.0,8,4.0,4,2.0
14,4,4,2,0,14,10,4,2,1.0,12,6.0,8,4.0,2,1.0
14,5,4,3,0,15,11,3,3,1.0,12,4.0,8,2.6666666666666665,0,0.0
14,5,4,3,0,15,11,4,3,1.0,12,4.0,8,2.6666666666666665,1,0.3333333333333333
14,6,4,4,0,14,8,2,4,1.0,10,2.5,4,1.0,2,0.5
14,6,4,4,0,14,8,4,4,1.0,10,2.5,4,1.0,0,0.0
14,7,4,5,0,15,9,3,5,1.0,10,2.0,4,0.8,2,0.4
14,7,4,5,0,15,9,12,5,1.0,10,2.0,4,0.8,7,1.4
14,8,4,6,4,14,6,11,2,0.3333333333333333,8,1.3333333333333333,0,0.0,5,0.8333333333333334
14,8,4,6,4,14,6,10,2,0.3333333333333333,8,1.3333333333333333,0,0.0,4,0.6666666666666666
14,9,4,7,4,15,7,12,3,0.42857142857142855,8,1.1428571428571428,0,0.0,5,0.7142857142857143
14,9,4,7,4,15,7,13,3,0.42857142857142855,8,1.1428571428571428,0,0.0,6,0.8571428571428571
14,10,4,8,4,14,4,15,4,0.5,6,0.75,4,0.5,7,0.875
14,10,4,8,4,14,4,0,4,0.5,6,0.75,4,0.5,8,1.0
14,11,4,9,4,15,5,13,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,4,0.4444444444444444
14,11,4,9,4,15,5,7,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,2,0.2222222222222222
14,12,4,10,8,14,2,15,2,0.2,4,0.4,8,0.8,5,0.5
14,12,4,10,8,14,2,3,2,0.2,4,0.4,8,0.8,7,0.7
14,13,4,11,8,15,3,11,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,0,0.0
14,13,4,11,8,15,3,6,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,5,0.45454545454545453
14,14,4,12,8,14,0,7,4,0.3333333333333333,2,0.16666666666666666,12,1.0,5,0.4166666666666667
14,14,4,12,8,14,0,8,4,0.3333333333333333,2,0.16666666666666666,12,1.0,4,0.3333333333333333
14,15,4,13,8,15,1,6,5,0.38461538461538464,2,0.15384615384615385,12,0.9230769230769231,7,0.5384615384615384
14,15,4,13,8,15,1,13,5,0.38461538461538464,2,0.15384615384615385,12,0.9230769230769231,0,0.0
15,0,4,15,12,15,15,4,3,0.2,0,0.0,0,0.0,11,0.7333333333333333
15,0,4,15,12,15,15,15,3,0.2,0,0.0,0,0.0,0,0.0
15,1,4,0,12,15,12,7,12,12.0,15,15.0,12,12.0,7,7.0
15,1,4,0,12,15,12,6,12,12.0,15,15.0,12,12.0,6,6.0
15,2,4,1,12,15,13,0,11,11.0,14,14.0,12,12.0,1,1.0
15,2,4,1,12,15,13,11,11,11.0,14,14.0,12,12.0,10,10.0
15,3,4,2,12,15,14,0,10,5.0,13,6.5,12,6.0,2,1.0
15,3,4,2,12,15,14,4,10,5.0,13,6.5,12,6.0,2,1.0
15,4,4,3,0,15,11,3,3,1.0,12,4.0,8,2.6666666666666665,0,0.0
15,4,4,3,0,15,11,13,3,1.0,12,4.0,8,2.6666666666666665,10,3.3333333333333335
15,5,4,4,0,15,8,1,4,1.0,11,2.75,4,1.0,3,0.75
15,5,4,4,0,15,8,1,4,1.0,11,2.75,4,1.0,3,0.75
15,6,4,5,0,15,9,8,5,1.0,10,2.0,4,0.8,3,0.6
15,6,4,5,0,15,9,9,5,1.0,10,2.0,4,0.8,4,0.8
15,7,4,6,0,15,10,3,6,1.0,9,1.5,4,0.6666666666666666,3,0.5
15,7,4,6,0,15,10,15,6,1.0,9,1.5,4,0.6666666666666666,9,1.5
15,8,4,7,4,15,7,14,3,0.42857142857142855,8,1.1428571428571428,0,0.0,7,1.0
15,8,4,7,4,15,7,0,3,0.42857142857142855,8,1.1428571428571428,0,0.0,7,1.0
15,9,4,8,4,15,4,0,4,0.5,7,0.875,4,0.5,8,1.0
15,9,4,8,4,15,4,5,4,0.5,7,0.875,4,0.5,3,0.375
15,10,4,9,4,15,5,5,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,4,0.4444444444444444
15,10,4,9,4,15,5,6,5,0.5555555555555556,6,0.6666666666666666,4,0.4444444444444444,3,0.3333333333333333
15,11,4,10,4,15,6,3,6,0.6,5,0.5,4,0.4,7,0.7
15,11,4,10,4,15,6,12,6,0.6,5,0.5,4,0.4,2,0.2
15,12,4,11,8,15,3,7,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,4,0.36363636363636365
15,12,4,11,8,15,3,8,3,0.2727272727272727,4,0.36363636363636365,8,0.7272727272727273,3,0.2727272727272727
15,13,4,12,8,15,0,8,4,0.3333333333333333,3,0.25,12,1.0,4,0.3333333333333333
15,13,4,12,8,15,0,9,4,0.3333333333333333,3,0.25,12,1.0,3,0.25
15,14,4,13,8,15,1,2,5,0.38461538461538464,2,0.15384615384615385,12,0.9230769230769231,11,0.8461538461538461
15,14,4,13,8,15,1,15,5,0.38461538461538464,2,0.15384615384615385,12,0.9230769230769231,2,0.15384615384615385
15,15,4,14,8,15,2,5,6,0.42857142857142855,1,0.07142857142857142,12,0.8571428571428571,9,0.6428571428571429
15,15,4,14,8,15,2,5,6,0.42857142857142855,1,0.07142857142857142,12,0.8571428571428571,9,0.6428571428571429
0,0,8,0,0,0,0,68,0,0.0,0,0.0,0,0.0,68,68.0
0,0,8,0,0,0,0,194,0,0.0,0,0.0,0,0.0,194,194.0
0,0,8,0,0,0,0,40,0,0.0,0,0.0,0,0.0,40,40.0
0,0,8,0,0,0,0,128,0,0.0,0,0.0,0,0.0,128,128.0
0,0,8,0,0,0,0,185,0,0.0,0,0.0,0,0.0,185,185.0
0,0,8,0,0,0,0,38,0,0.0,0,0.0,0,0.0,38,38.0
0,1,8,1,0,1,1,81,1,1.0,0,0.0,0,0.0,80,80.0
0,1,8,1,0,1,1,221,1,1.0,0,0.0,0,0.0,220,220.0
0,2,8,2,0,2,2,222,2,1.0,0,0.0,0,0.0,220,110.0
0,2,8,2,0,2,2,159,2,1.0,0,0.0,0,0.0,157,78.5
0,3,8,3,0,3,3,170,3,1.0,0,0.0,0,0.0,167,55.666666666666664
0,3,8,3,0,3,3,140,3,1.0,0,0.0,0,0.0,137,45.666666666666664
0,4,8,4,0,4,4,111,4,1.0,0,0.0,0,0.0,107,26.75
0,4,8,4,0,4,4,254,4,1.0,0,0.0,0,0.0,250,62.5
0,5,8,5,0,5,5,206,5,1.0,0,0.0,0,0.0,201,40.2
0,5,8,5,0,5,5,54,5,1.0,0,0.0,0,0.0,49,9.8
0,6,8,6,0,6,6,226,6,1.0,0,0.0,0,0.0,220,36.666666666666664
0,6,8,6,0,6,6,252,6,1.0,0,0.0,0,0.0,246,41.0
0,7,8,7,0,7,7,193,7,1.0,0,0.0,0,0.0,186,26.571428571428573
0,7,8,7,0,7,7,105,7,1.0,0,0.0,0,0.0,98,14.0
0,8,8,8,0,8,8,131,8,1.0,0,0.0,0,0.0,123,15.375
0,8,8,8,0,8,8,73,8,1.0,0,0.0,0,0.0,65,8.125
0,9,8,9,0,9,9,190,9,1.0,0,0.0,0,0.0,181,20.11111111111111
0,9,8,9,0,9,9,57,9,1.0,0,0.0,0,0.0,48,5.333333333333333
0,10,8,10,0,10,10,143,10,1.0,0,0.0,0,0.0,133,13.3
0,10,8,10,0,10,10,23,10,1.0,0,0.0,0,0.0,13,1.3
0,11,8,11,0,11,11,0,11,1.0,0,0.0,0,0.0,11,1.0
0,11,8,11,0,11,11,18,11,1.0,0,0.0,0,0.0,7,0.6363636363636364
0,12,8,12,0,12,12,20,12,1.0,0,0.0,0,0.0,8,0.6666666666666666
0,12,8,12,0,12,12,207,12,1.0,0,0.0,0,0.0,195,16.25
0,13,8,13,0,13,13,196,13,1.0,0,0.0,0,0.0,183,14.076923076923077
0,13,8,13,0,13,13,62,13,1.0,0,0.0,0,0.0,49,3.769230769230769
0,14,8,14,0,14,14,19,14,1.0,0,0.0,0,0.0,5,0.35714285714285715
0,14,8,14,0,14,14,139,14,1.0,0,0.0,0,0.0,125,8.928571428571429
0,15,8,15,0,15,15,28,15,1.0,0,0.0,0,0.0,13,0.8666666666666667
0,15,8,15,0,15,15,80,15,1.0,0,0.0,0,0.0,65,4.333333333333333
1,0,8,1,0,1,1,191,1,1.0,0,0.0,0,0.0,190,190.0
1,0,8,1,0,1,1,146,1,1.0,0,0.0,0,0.0,145,145.0
1,1,8,2,0,1,2,76,2,1.0,1,0.5,0,0.0,74,37.0
1,1,8,2,0,1,2,63,2,1.0,1,0.5,0,0.0,61,30.5
1,2,8,3,0,3,3,253,3,1.0,0,0.0,0,0.0,250,83.33333333333333
1,2,8,3,0,3,3,77,3,1.0,0,0.0,0,0.0,74,24.666666666666668
1,3,8,4,0,3,4,211,4,1.0,1,0.25,0,0.0,207,51.75
1,3,8,4,0,3,4,106,4,1.0,1,0.25,0,0.0,102,25.5
1,4,8,5,0,5,5,101,5,1.0,0,0.0,0,0.0,96,19.2
1,4,8,5,0,5,5,154,5,1.0,0,0.0,0,0.0,149,29.8
1,5,8,6,0,5,6,227,6,1.0,1,0.16666666666666666,0,0.0,221,36.833333333333336
1,5,8,6,0,5,6,117,6,1.0,1,0.16666666666666666,0,0.0,111,18.5
1,6,8,7,0,7,7,226,7,1.0,0,0.0,0,0.0,219,31.285714285714285
1,6,8,7,0,7,7,224,7,1.0,0,0.0,0,0.0,217,31.0
1,7,8,8,0,7,8,4,8,1.0,1,0.125,0,0.0,4,0.5
1,7,8,8,0,7,8,61,8,1.0,1,0.125,0,0.0,53,6.625
1,8,8,9,0,9,9,61,9,1.0,0,0.0,0,0.0,52,5.777777777777778
1,8,8,9,0,9,9,58,9,1.0,0,0.0,0,0.0,49,5.444444444444445
1,9,8,10,0,9,10,239,10,1.0,1,0.1,0,0.0,229,22.9
1,9,8,10,0,9,10,48,10,1.0,1,0.1,0,0.0,38,3.8
1,10,8,11,0,11,11,141,11,1.0,0,0.0,0,0.0,130,11.818181818181818
1,10,8,11,0,11,11,135,11,1.0,0,0.0,0,0.0,124,11.272727272727273
1,11,8,12,0,11,12,99,12,1.0,1,0.08333333333333333,0,0.0,87,7.25
1,11,8,12,0,11,12,189,12,1.0,1,0.08333333333333333,0,0.0,177,14.75
1,12,8,13,0,13,13,214,13,1.0,0,0.0,0,0.0,201,15.461538461538462
1,12,8,13,0,13,13,43,13,1.0,0,0.0,0,0.0,30,2.3076923076923075
1,13,8,14,0,13,14,82,14,1.0,1,0.07142857142857142,0,0.0,68,4.857142857142857
1,13,8,14,0,13,14,183,14,1.0,1,0.07142857142857142,0,0.0,169,12.071428571428571
1,14,8,15,0,15,15,56,15,1.0,0,0.0,0,0.0,41,2.7333333333333334
1,14,8,15,0,15,15,67,15,1.0,0,0.0,0,0.0,52,3.466666666666667
1,15,8,16,0,15,0,59,16,1.0,1,0.0625,16,1.0,43,2.6875
1,15,8,16,0,15,0,68,16,1.0,1,0.0625,16,1.0,52,3.25
2,0,8,2,0,2,2,152,2,1.0,0,0.0,0,0.0,150,75.0
2,0,8,2,0,2,2,103,2,1.0,0,0.0,0,0.0,101,50.5
2,1,8,3,0,3,3,144,3,1.0,0,0.0,0,0.0,141,47.0
2,1,8,3,0,3,3,74,3,1.0,0,0.0,0,0.0,71,23.666666666666668
2,2,8,4,0,2,4,29,4,1.0,2,0.5,0,0.0,25,6.25
2,2,8,4,0,2,4,153,4,1.0,2,0.5,0,0.0,149,37.25
2,3,8,5,0,3,5,106,5,1.0,2,0.4,0,0.0,101,20.2
2,3,8,5,0,3,5,194,5,1.0,2,0.4,0,0.0,189,37.8
2,4,8,6,0,6,6,232,6,1.0,0,0.0,0,0.0,226,37.666666666666664
2,4,8,6,0,6,6,15,6,1.0,0,0.0,0,0.0,9,1.5
2,5,8,7,0,7,7,6,7,1.0,0,0.0,0,0.0,1,0.14285714285714285
2,5,8,7,0,7,7,15,7,1.0,0,0.0,0,0.0,8,1.1428571428571428
